season,station_number,valid_15z_date,lead_day,MinT,abs_err
Autumn 2016,86338,2016-04-14,2,,
Autumn 2016,86338,2016-04-15,2,13.7,0.29999999999999893
Autumn 2016,86338,2016-04-16,2,13.3,0.6999999999999993
Autumn 2016,86338,2016-04-17,2,11.9,1.1999999999999993
Autumn 2016,86338,2016-04-18,2,10.6,0.7999999999999989
Autumn 2016,86338,2016-04-19,2,14.3,0.7000000000000011
Autumn 2016,86338,2016-04-20,2,16.2,0.8999999999999986
Autumn 2016,86338,2016-04-21,2,18.2,1.0999999999999979
Autumn 2016,86338,2016-04-22,2,13.4,1.1999999999999993
Autumn 2016,86338,2016-04-23,2,13.0,0.6999999999999993
Autumn 2016,86338,2016-04-24,2,9.4,0.3000000000000007
Autumn 2016,86338,2016-04-25,2,10.4,0.5
Autumn 2016,86338,2016-04-26,2,,
Autumn 2016,86338,2016-04-27,2,16.3,3.3000000000000007
Autumn 2016,86338,2016-04-28,2,17.6,2.799999999999997
Autumn 2016,86338,2016-04-29,2,17.9,1.0
Autumn 2016,86338,2016-04-30,2,15.8,0.5999999999999979
Autumn 2016,86338,2016-05-01,2,13.8,0.5999999999999996
Autumn 2016,86338,2016-05-02,2,8.5,0.5
Autumn 2016,86338,2016-05-03,2,13.6,0.7000000000000011
Autumn 2016,86338,2016-05-04,2,10.1,0.29999999999999893
Autumn 2016,86338,2016-05-05,2,,
Autumn 2016,86338,2016-05-06,2,14.6,1.3000000000000007
Autumn 2016,86338,2016-05-07,2,12.7,1.299999999999999
Autumn 2016,86338,2016-05-08,2,15.2,0.20000000000000107
Autumn 2016,86338,2016-05-09,2,15.4,2.700000000000001
Autumn 2016,86338,2016-05-10,2,13.6,0.40000000000000036
Autumn 2016,86338,2016-05-11,2,10.7,1.5
Autumn 2016,86338,2016-05-12,2,12.7,2.200000000000001
Autumn 2016,86338,2016-05-13,2,14.2,1.700000000000001
Autumn 2016,86338,2016-05-14,2,13.0,1.5
Autumn 2016,86338,2016-05-15,2,12.9,2.0999999999999996
Autumn 2016,86338,2016-05-16,2,8.6,0.8999999999999995
Autumn 2016,86338,2016-05-17,2,,
Autumn 2016,86338,2016-05-18,2,11.8,1.1999999999999993
Autumn 2016,86338,2016-05-19,2,12.9,1.6999999999999993
Autumn 2016,86338,2016-05-20,2,10.6,1.0
Autumn 2016,86338,2016-05-21,2,9.0,0.9000000000000004
Autumn 2016,86338,2016-05-22,2,11.6,2.4000000000000004
Autumn 2016,86338,2016-05-23,2,12.8,0.0
Autumn 2016,86338,2016-05-24,2,9.8,0.8999999999999986
Autumn 2016,86338,2016-05-25,2,9.4,1.8000000000000007
Autumn 2016,86338,2016-05-26,2,10.7,0.3999999999999986
Autumn 2016,86338,2016-05-27,2,7.2,1.9999999999999991
Autumn 2016,86338,2016-05-28,2,8.1,2.3999999999999995
Autumn 2016,86338,2016-05-29,2,8.5,1.6999999999999993
Autumn 2016,86338,2016-05-30,2,4.9,2.3
Autumn 2016,86338,2016-05-31,2,4.5,0.8999999999999999
Autumn 2016,14015,2016-03-01,2,25.8,0.8000000000000007
Autumn 2016,14015,2016-03-02,2,26.0,0.3999999999999986
Autumn 2016,14015,2016-03-03,2,25.9,3.3000000000000007
Autumn 2016,14015,2016-03-04,2,,
Autumn 2016,14015,2016-03-05,2,,
Autumn 2016,14015,2016-03-06,2,26.6,0.40000000000000213
Autumn 2016,14015,2016-03-07,2,25.9,1.2999999999999972
Autumn 2016,14015,2016-03-08,2,25.2,2.400000000000002
Autumn 2016,14015,2016-03-09,2,25.0,0.5
Autumn 2016,14015,2016-03-10,2,26.0,1.3000000000000007
Autumn 2016,14015,2016-03-11,2,25.0,1.6000000000000014
Autumn 2016,14015,2016-03-12,2,25.0,0.10000000000000142
Autumn 2016,14015,2016-03-13,2,25.0,1.8000000000000007
Autumn 2016,14015,2016-03-14,2,25.0,1.1999999999999993
Autumn 2016,14015,2016-03-15,2,25.7,1.6000000000000014
Autumn 2016,14015,2016-03-16,2,25.7,2.1999999999999993
Autumn 2016,14015,2016-03-17,2,25.6,1.6999999999999993
Autumn 2016,14015,2016-03-18,2,26.0,
Autumn 2016,14015,2016-03-19,2,26.2,0.6000000000000014
Autumn 2016,14015,2016-03-20,2,26.4,0.8999999999999986
Autumn 2016,14015,2016-03-21,2,26.2,2.5
Autumn 2016,14015,2016-03-22,2,26.8,0.0
Autumn 2016,14015,2016-03-23,2,26.9,0.29999999999999716
Autumn 2016,14015,2016-03-24,2,26.7,0.6999999999999993
Autumn 2016,14015,2016-03-25,2,25.8,0.3000000000000007
Autumn 2016,14015,2016-03-26,2,,
Autumn 2016,14015,2016-03-27,2,26.0,0.6999999999999993
Autumn 2016,14015,2016-03-28,2,26.0,0.10000000000000142
Autumn 2016,14015,2016-03-29,2,26.3,0.5
Autumn 2016,14015,2016-03-30,2,26.2,0.40000000000000213
Autumn 2016,14015,2016-03-31,2,26.0,0.1999999999999993
Autumn 2016,14015,2016-04-01,2,26.1,2.6000000000000014
Autumn 2016,14015,2016-04-02,2,26.4,3.8999999999999986
Autumn 2016,14015,2016-04-03,2,26.0,0.0
Autumn 2016,14015,2016-04-04,2,26.0,1.6000000000000014
Autumn 2016,14015,2016-04-05,2,26.2,0.1999999999999993
Autumn 2016,14015,2016-04-06,2,26.0,0.10000000000000142
Autumn 2016,14015,2016-04-07,2,25.9,2.599999999999998
Autumn 2016,14015,2016-04-08,2,26.1,0.0
Autumn 2016,14015,2016-04-09,2,26.3,1.0
Autumn 2016,14015,2016-04-10,2,26.2,0.09999999999999787
Autumn 2016,14015,2016-04-11,2,26.5,0.8000000000000007
Autumn 2016,14015,2016-04-12,2,25.3,0.3000000000000007
Autumn 2016,14015,2016-04-13,2,26.1,0.0
Autumn 2016,14015,2016-04-14,2,26.3,2.900000000000002
Autumn 2016,14015,2016-04-15,2,26.1,0.6000000000000014
Autumn 2016,14015,2016-04-16,2,26.0,1.5
Autumn 2016,14015,2016-04-17,2,26.1,0.3000000000000007
Autumn 2016,14015,2016-04-18,2,25.2,0.1999999999999993
Autumn 2016,14015,2016-04-19,2,25.1,0.3999999999999986
Autumn 2016,14015,2016-04-20,2,25.0,0.3999999999999986
Autumn 2016,14015,2016-04-21,2,25.9,1.0
Autumn 2016,14015,2016-04-22,2,25.7,0.8000000000000007
Autumn 2016,14015,2016-04-23,2,25.2,0.3000000000000007
Autumn 2016,14015,2016-04-24,2,25.0,1.1000000000000014
Autumn 2016,14015,2016-04-25,2,25.0,1.3000000000000007
Autumn 2016,14015,2016-04-26,2,25.1,1.8000000000000007
Autumn 2016,14015,2016-04-27,2,25.2,0.1999999999999993
Autumn 2016,14015,2016-04-28,2,25.2,0.5
Autumn 2016,14015,2016-04-29,2,25.3,1.5
Autumn 2016,14015,2016-04-30,2,25.0,0.1999999999999993
Autumn 2016,14015,2016-05-01,2,25.7,1.8000000000000007
Autumn 2016,14015,2016-05-02,2,25.3,0.5
Autumn 2016,14015,2016-05-03,2,25.3,0.5
Autumn 2016,14015,2016-05-04,2,24.7,0.5
Autumn 2016,14015,2016-05-05,2,24.9,0.10000000000000142
Autumn 2016,14015,2016-05-06,2,24.8,1.0
Autumn 2016,14015,2016-05-07,2,,
Autumn 2016,14015,2016-05-08,2,25.0,0.6000000000000014
Autumn 2016,14015,2016-05-09,2,25.0,0.8000000000000007
Autumn 2016,14015,2016-05-10,2,24.6,0.10000000000000142
Autumn 2016,14015,2016-05-11,2,24.3,1.5
Autumn 2016,14015,2016-05-12,2,22.3,0.5
Autumn 2016,14015,2016-05-13,2,23.1,0.0
Autumn 2016,14015,2016-05-14,2,23.8,1.1999999999999993
Autumn 2016,14015,2016-05-15,2,24.0,1.0
Autumn 2016,14015,2016-05-16,2,24.6,0.5
Autumn 2016,14015,2016-05-17,2,25.1,0.3000000000000007
Autumn 2016,14015,2016-05-18,2,24.9,0.10000000000000142
Autumn 2016,14015,2016-05-19,2,24.9,0.09999999999999787
Autumn 2016,14015,2016-05-20,2,25.0,
Autumn 2016,14015,2016-05-21,2,24.0,1.5
Autumn 2016,14015,2016-05-22,2,24.0,0.8999999999999986
Autumn 2016,14015,2016-05-23,2,24.1,1.7999999999999972
Autumn 2016,14015,2016-05-24,2,,
Autumn 2016,14015,2016-05-25,2,24.8,0.1999999999999993
Autumn 2016,14015,2016-05-26,2,24.0,1.1000000000000014
Autumn 2016,14015,2016-05-27,2,23.8,0.3000000000000007
Autumn 2016,14015,2016-05-28,2,23.8,1.0
Autumn 2016,14015,2016-05-29,2,24.1,0.5
Autumn 2016,14015,2016-05-30,2,24.0,0.5
Autumn 2016,14015,2016-05-31,2,23.9,
Autumn 2016,70351,2016-03-01,2,14.3,0.0
Autumn 2016,70351,2016-03-02,2,,
Autumn 2016,70351,2016-03-03,2,15.4,2.8000000000000007
Autumn 2016,70351,2016-03-04,2,15.4,1.200000000000001
Autumn 2016,70351,2016-03-05,2,15.5,1.1999999999999993
Autumn 2016,70351,2016-03-06,2,15.7,2.299999999999999
Autumn 2016,70351,2016-03-07,2,15.0,2.0999999999999996
Autumn 2016,70351,2016-03-08,2,15.0,0.5
Autumn 2016,70351,2016-03-09,2,13.3,1.700000000000001
Autumn 2016,70351,2016-03-10,2,16.4,0.20000000000000284
Autumn 2016,70351,2016-03-11,2,16.8,2.099999999999998
Autumn 2016,70351,2016-03-12,2,15.7,1.5
Autumn 2016,70351,2016-03-13,2,16.4,0.29999999999999716
Autumn 2016,70351,2016-03-14,2,15.4,1.5999999999999996
Autumn 2016,70351,2016-03-15,2,13.2,1.8000000000000007
Autumn 2016,70351,2016-03-16,2,11.7,2.700000000000001
Autumn 2016,70351,2016-03-17,2,10.5,2.9000000000000004
Autumn 2016,70351,2016-03-18,2,12.2,1.8000000000000007
Autumn 2016,70351,2016-03-19,2,5.9,0.6000000000000005
Autumn 2016,70351,2016-03-20,2,6.5,1.6999999999999993
Autumn 2016,70351,2016-03-21,2,6.8,0.40000000000000036
Autumn 2016,70351,2016-03-22,2,7.7,2.1000000000000005
Autumn 2016,70351,2016-03-23,2,,
Autumn 2016,70351,2016-03-24,2,9.3,0.6999999999999993
Autumn 2016,70351,2016-03-25,2,11.8,0.7999999999999989
Autumn 2016,70351,2016-03-26,2,9.6,1.0
Autumn 2016,70351,2016-03-27,2,9.2,2.5
Autumn 2016,70351,2016-03-28,2,10.2,4.9
Autumn 2016,70351,2016-03-29,2,11.8,2.8999999999999986
Autumn 2016,70351,2016-03-30,2,10.4,3.299999999999999
Autumn 2016,70351,2016-03-31,2,6.7,0.5999999999999996
Autumn 2016,70351,2016-04-01,2,7.7,1.0
Autumn 2016,70351,2016-04-02,2,11.6,1.5999999999999996
Autumn 2016,70351,2016-04-03,2,10.5,1.6999999999999993
Autumn 2016,70351,2016-04-04,2,11.3,2.6999999999999993
Autumn 2016,70351,2016-04-05,2,10.1,0.40000000000000036
Autumn 2016,70351,2016-04-06,2,14.2,1.8000000000000007
Autumn 2016,70351,2016-04-07,2,10.6,2.6999999999999993
Autumn 2016,70351,2016-04-08,2,8.5,0.0
Autumn 2016,70351,2016-04-09,2,8.8,4.200000000000001
Autumn 2016,70351,2016-04-10,2,7.8,3.7
Autumn 2016,70351,2016-04-11,2,7.3,4.5
Autumn 2016,70351,2016-04-12,2,8.4,3.799999999999999
Autumn 2016,70351,2016-04-13,2,8.3,3.1999999999999993
Autumn 2016,70351,2016-04-14,2,9.8,0.10000000000000142
Autumn 2016,70351,2016-04-15,2,9.2,2.299999999999999
Autumn 2016,70351,2016-04-16,2,11.2,1.0
Autumn 2016,70351,2016-04-17,2,11.4,1.9000000000000004
Autumn 2016,70351,2016-04-18,2,10.5,4.8
Autumn 2016,70351,2016-04-19,2,7.7,2.9000000000000004
Autumn 2016,70351,2016-04-20,2,8.0,0.7999999999999998
Autumn 2016,70351,2016-04-21,2,7.9,0.29999999999999893
Autumn 2016,70351,2016-04-22,2,10.8,1.6999999999999993
Autumn 2016,70351,2016-04-23,2,7.5,1.6999999999999993
Autumn 2016,70351,2016-04-24,2,6.2,0.5
Autumn 2016,70351,2016-04-25,2,7.0,3.1
Autumn 2016,70351,2016-04-26,2,4.4,3.0000000000000004
Autumn 2016,70351,2016-04-27,2,6.2,4.0
Autumn 2016,70351,2016-04-28,2,8.4,3.0
Autumn 2016,70351,2016-04-29,2,9.3,0.6000000000000014
Autumn 2016,70351,2016-04-30,2,12.7,2.6000000000000014
Autumn 2016,70351,2016-05-01,2,12.6,2.5999999999999996
Autumn 2016,70351,2016-05-02,2,2.9,1.6999999999999997
Autumn 2016,70351,2016-05-03,2,4.8,1.4000000000000004
Autumn 2016,70351,2016-05-04,2,7.2,4.499999999999999
Autumn 2016,70351,2016-05-05,2,3.4,3.1999999999999997
Autumn 2016,70351,2016-05-06,2,5.7,4.4
Autumn 2016,70351,2016-05-07,2,4.1,2.6999999999999997
Autumn 2016,70351,2016-05-08,2,9.2,1.3000000000000007
Autumn 2016,70351,2016-05-09,2,11.1,2.9000000000000004
Autumn 2016,70351,2016-05-10,2,8.8,3.299999999999999
Autumn 2016,70351,2016-05-11,2,2.2,5.0
Autumn 2016,70351,2016-05-12,2,6.0,2.8000000000000007
Autumn 2016,70351,2016-05-13,2,7.9,
Autumn 2016,70351,2016-05-14,2,3.3,
Autumn 2016,70351,2016-05-15,2,7.8,
Autumn 2016,70351,2016-05-16,2,0.3,
Autumn 2016,70351,2016-05-17,2,8.2,
Autumn 2016,70351,2016-05-18,2,1.6,
Autumn 2016,70351,2016-05-19,2,3.5,
Autumn 2016,70351,2016-05-20,2,6.5,
Autumn 2016,70351,2016-05-21,2,3.3,
Autumn 2016,70351,2016-05-22,2,2.6,
Autumn 2016,70351,2016-05-23,2,9.4,
Autumn 2016,70351,2016-05-24,2,3.2,
Autumn 2016,70351,2016-05-25,2,0.9,
Autumn 2016,70351,2016-05-26,2,5.0,
Autumn 2016,70351,2016-05-27,2,2.1,
Autumn 2016,70351,2016-05-28,2,0.8,
Autumn 2016,70351,2016-05-29,2,-1.1,
Autumn 2016,70351,2016-05-30,2,-3.0,
Autumn 2016,70351,2016-05-31,2,-0.3,
Autumn 2016,40913,2016-03-01,2,22.3,0.1999999999999993
Autumn 2016,40913,2016-03-02,2,22.0,0.8000000000000007
Autumn 2016,40913,2016-03-03,2,21.6,0.1999999999999993
Autumn 2016,40913,2016-03-04,2,21.2,0.5
Autumn 2016,40913,2016-03-05,2,20.7,0.1999999999999993
Autumn 2016,40913,2016-03-06,2,20.8,1.1999999999999993
Autumn 2016,40913,2016-03-07,2,21.5,0.6000000000000014
Autumn 2016,40913,2016-03-08,2,20.8,0.5999999999999979
Autumn 2016,40913,2016-03-09,2,21.4,0.7000000000000028
Autumn 2016,40913,2016-03-10,2,21.5,1.1000000000000014
Autumn 2016,40913,2016-03-11,2,22.0,0.3999999999999986
Autumn 2016,40913,2016-03-12,2,21.9,0.5
Autumn 2016,40913,2016-03-13,2,21.4,0.7000000000000028
Autumn 2016,40913,2016-03-14,2,21.7,0.09999999999999787
Autumn 2016,40913,2016-03-15,2,20.6,0.10000000000000142
Autumn 2016,40913,2016-03-16,2,21.3,0.09999999999999787
Autumn 2016,40913,2016-03-17,2,20.9,1.0
Autumn 2016,40913,2016-03-18,2,20.0,1.3000000000000007
Autumn 2016,40913,2016-03-19,2,21.1,0.8999999999999986
Autumn 2016,40913,2016-03-20,2,21.2,0.0
Autumn 2016,40913,2016-03-21,2,19.9,1.3000000000000007
Autumn 2016,40913,2016-03-22,2,18.6,0.3999999999999986
Autumn 2016,40913,2016-03-23,2,17.8,1.1999999999999993
Autumn 2016,40913,2016-03-24,2,19.0,0.8999999999999986
Autumn 2016,40913,2016-03-25,2,18.7,0.5
Autumn 2016,40913,2016-03-26,2,18.7,0.6999999999999993
Autumn 2016,40913,2016-03-27,2,20.4,0.5
Autumn 2016,40913,2016-03-28,2,19.5,0.0
Autumn 2016,40913,2016-03-29,2,20.4,1.0999999999999979
Autumn 2016,40913,2016-03-30,2,20.0,0.5
Autumn 2016,40913,2016-03-31,2,20.2,0.1999999999999993
Autumn 2016,40913,2016-04-01,2,20.0,0.5
Autumn 2016,40913,2016-04-02,2,19.2,0.6999999999999993
Autumn 2016,40913,2016-04-03,2,19.4,0.20000000000000284
Autumn 2016,40913,2016-04-04,2,20.6,0.7999999999999972
Autumn 2016,40913,2016-04-05,2,20.1,1.2000000000000028
Autumn 2016,40913,2016-04-06,2,19.5,1.5
Autumn 2016,40913,2016-04-07,2,18.5,0.0
Autumn 2016,40913,2016-04-08,2,20.1,0.0
Autumn 2016,40913,2016-04-09,2,19.5,0.10000000000000142
Autumn 2016,40913,2016-04-10,2,20.0,0.8999999999999986
Autumn 2016,40913,2016-04-11,2,20.6,1.0999999999999979
Autumn 2016,40913,2016-04-12,2,20.2,0.10000000000000142
Autumn 2016,40913,2016-04-13,2,19.4,0.5999999999999979
Autumn 2016,40913,2016-04-14,2,19.5,0.6999999999999993
Autumn 2016,40913,2016-04-15,2,18.3,1.5
Autumn 2016,40913,2016-04-16,2,18.2,2.299999999999999
Autumn 2016,40913,2016-04-17,2,18.3,0.6999999999999993
Autumn 2016,40913,2016-04-18,2,18.2,0.5999999999999979
Autumn 2016,40913,2016-04-19,2,17.6,0.09999999999999787
Autumn 2016,40913,2016-04-20,2,18.0,0.8000000000000007
Autumn 2016,40913,2016-04-21,2,18.7,0.8000000000000007
Autumn 2016,40913,2016-04-22,2,19.4,0.8999999999999986
Autumn 2016,40913,2016-04-23,2,18.3,0.8000000000000007
Autumn 2016,40913,2016-04-24,2,17.4,1.2000000000000028
Autumn 2016,40913,2016-04-25,2,17.9,1.1999999999999993
Autumn 2016,40913,2016-04-26,2,18.7,1.5
Autumn 2016,40913,2016-04-27,2,18.6,1.1000000000000014
Autumn 2016,40913,2016-04-28,2,18.2,0.8999999999999986
Autumn 2016,40913,2016-04-29,2,,
Autumn 2016,40913,2016-04-30,2,19.1,0.7999999999999972
Autumn 2016,40913,2016-05-01,2,19.7,2.1999999999999993
Autumn 2016,40913,2016-05-02,2,19.6,0.3000000000000007
Autumn 2016,40913,2016-05-03,2,19.3,0.10000000000000142
Autumn 2016,40913,2016-05-04,2,16.7,0.6999999999999993
Autumn 2016,40913,2016-05-05,2,15.4,0.5999999999999996
Autumn 2016,40913,2016-05-06,2,15.3,1.0999999999999979
Autumn 2016,40913,2016-05-07,2,16.1,1.0
Autumn 2016,40913,2016-05-08,2,16.9,0.7999999999999972
Autumn 2016,40913,2016-05-09,2,17.4,0.7000000000000028
Autumn 2016,40913,2016-05-10,2,19.2,1.8000000000000007
Autumn 2016,40913,2016-05-11,2,17.6,1.0
Autumn 2016,40913,2016-05-12,2,12.1,2.799999999999999
Autumn 2016,40913,2016-05-13,2,12.8,0.8000000000000007
Autumn 2016,40913,2016-05-14,2,13.7,1.0
Autumn 2016,40913,2016-05-15,2,14.2,0.5999999999999996
Autumn 2016,40913,2016-05-16,2,13.2,0.09999999999999964
Autumn 2016,40913,2016-05-17,2,13.7,0.9000000000000004
Autumn 2016,40913,2016-05-18,2,14.5,0.1999999999999993
Autumn 2016,40913,2016-05-19,2,15.5,0.3000000000000007
Autumn 2016,40913,2016-05-20,2,14.3,1.3000000000000007
Autumn 2016,40913,2016-05-21,2,14.9,0.0
Autumn 2016,40913,2016-05-22,2,16.6,1.0
Autumn 2016,40913,2016-05-23,2,14.4,0.29999999999999893
Autumn 2016,40913,2016-05-24,2,15.3,0.29999999999999893
Autumn 2016,40913,2016-05-25,2,10.6,1.0999999999999996
Autumn 2016,40913,2016-05-26,2,10.7,1.0999999999999996
Autumn 2016,40913,2016-05-27,2,18.6,0.40000000000000213
Autumn 2016,40913,2016-05-28,2,12.0,0.8000000000000007
Autumn 2016,40913,2016-05-29,2,9.6,2.3000000000000007
Autumn 2016,40913,2016-05-30,2,7.6,2.0
Autumn 2016,40913,2016-05-31,2,11.5,0.1999999999999993
Autumn 2016,94029,2016-03-01,2,14.5,0.3000000000000007
Autumn 2016,94029,2016-03-02,2,17.2,1.0
Autumn 2016,94029,2016-03-03,2,12.0,1.3000000000000007
Autumn 2016,94029,2016-03-04,2,14.8,0.5
Autumn 2016,94029,2016-03-05,2,14.3,0.40000000000000036
Autumn 2016,94029,2016-03-06,2,14.1,2.0999999999999996
Autumn 2016,94029,2016-03-07,2,15.4,0.5
Autumn 2016,94029,2016-03-08,2,12.3,0.8999999999999986
Autumn 2016,94029,2016-03-09,2,17.8,0.8999999999999986
Autumn 2016,94029,2016-03-10,2,10.9,1.200000000000001
Autumn 2016,94029,2016-03-11,2,14.8,0.3999999999999986
Autumn 2016,94029,2016-03-12,2,16.5,1.6000000000000014
Autumn 2016,94029,2016-03-13,2,15.6,0.7999999999999989
Autumn 2016,94029,2016-03-14,2,14.4,0.7000000000000011
Autumn 2016,94029,2016-03-15,2,11.4,0.40000000000000036
Autumn 2016,94029,2016-03-16,2,,
Autumn 2016,94029,2016-03-17,2,12.8,1.200000000000001
Autumn 2016,94029,2016-03-18,2,15.2,0.3000000000000007
Autumn 2016,94029,2016-03-19,2,10.1,0.40000000000000036
Autumn 2016,94029,2016-03-20,2,8.0,4.1
Autumn 2016,94029,2016-03-21,2,10.3,0.10000000000000142
Autumn 2016,94029,2016-03-22,2,11.0,0.9000000000000004
Autumn 2016,94029,2016-03-23,2,12.2,0.5999999999999996
Autumn 2016,94029,2016-03-24,2,10.2,1.6999999999999993
Autumn 2016,94029,2016-03-25,2,10.6,0.8000000000000007
Autumn 2016,94029,2016-03-26,2,12.5,2.0999999999999996
Autumn 2016,94029,2016-03-27,2,9.6,1.5
Autumn 2016,94029,2016-03-28,2,10.1,1.5999999999999996
Autumn 2016,94029,2016-03-29,2,8.9,1.7000000000000002
Autumn 2016,94029,2016-03-30,2,10.7,1.1000000000000014
Autumn 2016,94029,2016-03-31,2,11.9,1.8000000000000007
Autumn 2016,94029,2016-04-01,2,16.0,1.5
Autumn 2016,94029,2016-04-02,2,11.9,0.5999999999999996
Autumn 2016,94029,2016-04-03,2,10.7,1.1999999999999993
Autumn 2016,94029,2016-04-04,2,12.2,0.29999999999999893
Autumn 2016,94029,2016-04-05,2,12.7,0.3000000000000007
Autumn 2016,94029,2016-04-06,2,11.2,1.8000000000000007
Autumn 2016,94029,2016-04-07,2,7.7,0.9000000000000004
Autumn 2016,94029,2016-04-08,2,12.0,1.6999999999999993
Autumn 2016,94029,2016-04-09,2,12.1,1.4000000000000004
Autumn 2016,94029,2016-04-10,2,13.1,1.700000000000001
Autumn 2016,94029,2016-04-11,2,10.4,1.1999999999999993
Autumn 2016,94029,2016-04-12,2,9.3,1.299999999999999
Autumn 2016,94029,2016-04-13,2,8.0,1.0
Autumn 2016,94029,2016-04-14,2,10.6,1.799999999999999
Autumn 2016,94029,2016-04-15,2,11.9,0.09999999999999964
Autumn 2016,94029,2016-04-16,2,10.6,0.8000000000000007
Autumn 2016,94029,2016-04-17,2,7.2,1.4000000000000004
Autumn 2016,94029,2016-04-18,2,7.8,0.5999999999999996
Autumn 2016,94029,2016-04-19,2,,
Autumn 2016,94029,2016-04-20,2,11.0,0.40000000000000036
Autumn 2016,94029,2016-04-21,2,15.2,0.5
Autumn 2016,94029,2016-04-22,2,7.9,1.9000000000000004
Autumn 2016,94029,2016-04-23,2,7.6,0.3000000000000007
Autumn 2016,94029,2016-04-24,2,8.6,0.09999999999999964
Autumn 2016,94029,2016-04-25,2,7.8,0.39999999999999947
Autumn 2016,94029,2016-04-26,2,10.8,0.29999999999999893
Autumn 2016,94029,2016-04-27,2,13.3,0.5999999999999996
Autumn 2016,94029,2016-04-28,2,14.5,0.40000000000000036
Autumn 2016,94029,2016-04-29,2,12.5,0.3000000000000007
Autumn 2016,94029,2016-04-30,2,11.6,0.9000000000000004
Autumn 2016,94029,2016-05-01,2,13.4,0.8000000000000007
Autumn 2016,94029,2016-05-02,2,8.5,0.9000000000000004
Autumn 2016,94029,2016-05-03,2,12.1,0.20000000000000107
Autumn 2016,94029,2016-05-04,2,7.3,1.5999999999999996
Autumn 2016,94029,2016-05-05,2,11.6,0.7000000000000011
Autumn 2016,94029,2016-05-06,2,13.0,0.09999999999999964
Autumn 2016,94029,2016-05-07,2,10.0,0.3000000000000007
Autumn 2016,94029,2016-05-08,2,11.6,1.4000000000000004
Autumn 2016,94029,2016-05-09,2,13.8,0.5
Autumn 2016,94029,2016-05-10,2,10.8,1.1999999999999993
Autumn 2016,94029,2016-05-11,2,7.8,2.7
Autumn 2016,94029,2016-05-12,2,8.9,1.6999999999999993
Autumn 2016,94029,2016-05-13,2,12.0,2.0
Autumn 2016,94029,2016-05-14,2,12.2,1.9000000000000004
Autumn 2016,94029,2016-05-15,2,12.2,2.0
Autumn 2016,94029,2016-05-16,2,7.6,0.0
Autumn 2016,94029,2016-05-17,2,10.2,0.5
Autumn 2016,94029,2016-05-18,2,9.2,1.5
Autumn 2016,94029,2016-05-19,2,9.1,1.9000000000000004
Autumn 2016,94029,2016-05-20,2,7.6,1.0
Autumn 2016,94029,2016-05-21,2,8.5,1.7999999999999998
Autumn 2016,94029,2016-05-22,2,7.9,0.0
Autumn 2016,94029,2016-05-23,2,11.1,0.5999999999999996
Autumn 2016,94029,2016-05-24,2,7.0,0.5999999999999996
Autumn 2016,94029,2016-05-25,2,4.7,2.3000000000000003
Autumn 2016,94029,2016-05-26,2,8.0,1.2000000000000002
Autumn 2016,94029,2016-05-27,2,6.8,3.000000000000001
Autumn 2016,94029,2016-05-28,2,6.5,2.6
Autumn 2016,94029,2016-05-29,2,6.4,0.1999999999999993
Autumn 2016,94029,2016-05-30,2,4.6,1.3000000000000007
Autumn 2016,94029,2016-05-31,2,3.1,1.3
Autumn 2016,9225,2016-03-01,2,14.8,0.8999999999999986
Autumn 2016,9225,2016-03-02,2,14.7,1.3999999999999986
Autumn 2016,9225,2016-03-03,2,15.5,0.40000000000000036
Autumn 2016,9225,2016-03-04,2,14.4,1.0
Autumn 2016,9225,2016-03-05,2,,
Autumn 2016,9225,2016-03-06,2,16.7,1.8000000000000007
Autumn 2016,9225,2016-03-07,2,18.2,0.8000000000000007
Autumn 2016,9225,2016-03-08,2,21.9,2.3999999999999986
Autumn 2016,9225,2016-03-09,2,20.1,2.3000000000000007
Autumn 2016,9225,2016-03-10,2,18.4,1.8999999999999986
Autumn 2016,9225,2016-03-11,2,17.9,0.8000000000000007
Autumn 2016,9225,2016-03-12,2,18.8,0.10000000000000142
Autumn 2016,9225,2016-03-13,2,20.3,0.8000000000000007
Autumn 2016,9225,2016-03-14,2,,
Autumn 2016,9225,2016-03-15,2,22.0,0.6000000000000014
Autumn 2016,9225,2016-03-16,2,18.0,1.5
Autumn 2016,9225,2016-03-17,2,13.6,2.5999999999999996
Autumn 2016,9225,2016-03-18,2,15.2,1.6999999999999993
Autumn 2016,9225,2016-03-19,2,18.2,2.6000000000000014
Autumn 2016,9225,2016-03-20,2,18.8,1.6999999999999993
Autumn 2016,9225,2016-03-21,2,22.6,3.5
Autumn 2016,9225,2016-03-22,2,19.2,1.5
Autumn 2016,9225,2016-03-23,2,18.1,1.0999999999999979
Autumn 2016,9225,2016-03-24,2,18.1,0.3999999999999986
Autumn 2016,9225,2016-03-25,2,19.5,1.3999999999999986
Autumn 2016,9225,2016-03-26,2,21.0,1.1000000000000014
Autumn 2016,9225,2016-03-27,2,,
Autumn 2016,9225,2016-03-28,2,15.2,2.0
Autumn 2016,9225,2016-03-29,2,15.9,3.200000000000001
Autumn 2016,9225,2016-03-30,2,16.1,2.700000000000001
Autumn 2016,9225,2016-03-31,2,16.1,2.700000000000001
Autumn 2016,9225,2016-04-01,2,16.5,0.6999999999999993
Autumn 2016,9225,2016-04-02,2,15.3,1.200000000000001
